n,ic,ic_p,spread_usd_per_oz,spread_atr,nw_t,monotonicity,net_usd_per_oz,pays_costs,decile_means_usd,timeframe,feature,horizon,fdr_significant,skipped
124788,0.007764119303202841,0.006093339874073025,-0.1697307476560631,-0.01588471307885227,-1.0719987348513276,-0.1515151515151515,-0.45973074765606314,False,"[0.17533616475679137, 0.030255629457488185, 0.07597804311243019, 0.09685847090879922, 0.0970213959451867, 0.06759836525362714, 0.08690334989581654, 0.22105537302668485, 0.08784437855597466, 0.005605417100728267]",H1,atr_ratio,3,True,
121870,0.003403867119668,0.23472417147660338,-0.07220973168130043,-0.007768093560191654,-0.6882604069841394,-0.1515151515151515,-0.36220973168130044,False,"[0.2246639862148196, 0.12285304012472369, 0.07036596373184484, 0.030338885697873946, 0.08368671535242428, 0.048994830557150794, 0.07964224173299651, 0.15224337408714128, -0.0005300730286374811, 0.15245425453351916]",H1,range_expansion,3,False,
124776,0.010897802471788216,0.00011832200636980294,0.030935246033017894,0.0257272172872512,0.2717158910917703,0.07878787878787878,-0.25906475396698214,False,"[0.15553454079179374, -0.01679996794358071, 0.013863108118938285, 0.04979243468504583, 0.07594533942454221, 0.2857597371373625, 0.20630199567203666, 0.008712934765185965, -0.02121663861505257, 0.18646978682481163]",H1,rv_ratio,3,True,
124883,-0.015263783580596007,6.87925493654152e-08,0.1324581631836013,0.03175170409402313,1.143418096296322,0.8424242424242423,-0.15754183681639874,False,"[0.06180799103210888, 0.09028187059577236, 0.023681934657269733, -0.06983023702754615, 0.09040675794699261, 0.09489429852658615, 0.18247357463164748, 0.15013372837924296, 0.1263220691864187, 0.19426615421571017]",H1,dist_vwap,3,True,
124871,-0.009165357881291592,0.0012003099603585473,0.20169073652101094,0.05708806525053353,1.6898789068008013,0.7939393939393938,-0.0883092634789891,False,"[0.052226937860345615, 0.017221109954352325, -0.02969968767518108, 0.013606150396412213, 0.033899255225433404, 0.09293505245455354, 0.07867942660366745, 0.2928429566749423, 0.13892448146071892, 0.25391767438135654]",H1,dist_pdh,3,True,
124871,-0.0012288991963223237,0.6641046977712989,0.14506469328998806,0.058879116996718925,1.2365396602006606,0.8303030303030302,-0.14493530671001198,False,"[0.022825112107624206, 0.031490349963961585, -0.07048210138544078, -0.1232970289100665, 0.11625610635060445, 0.04763674221190031, 0.13093216945623454, 0.3207255545767607, 0.3005790021622493, 0.16788980539761225]",H1,dist_pdl,3,False,
124871,0.002246442075401904,0.42730003245371384,0.049525563985646726,-0.0009512917750840767,0.5058513174082949,-0.16363636363636364,-0.2404744360143533,False,"[0.1157174887892381, 0.18629935132537837, 0.09185552975094029, 0.07251700680272144, 0.0956254507572724, 0.04533354688876291, -0.0024161127572671316, 0.07735004404580872, 0.09703771922799787, 0.16524305277488482]",H1,efficiency_ratio,3,False,
124883,-0.018921883096983408,2.2733173282507856e-11,-0.24386701093477295,-0.04176691494955313,-2.329935916541362,-0.5952380952380953,-0.533867010934773,False,"[0.21611647461849914, 0.12162162162162192, 0.1240209031137579, 0.1043421557345602, 0.03484883216653217, 0.06400956632653036, 0.12692815743361638, -0.02775053631627381]",H1,streak,3,True,
124883,0.01041208162704451,0.00023363081214975033,0.11497037210671938,0.019346934875244817,0.47888414161369114,0.5757575757575757,-0.17502962789328064,False,"[0.1213584997862057, 0.056520226981513016, -0.10574669703872325, -0.066574404942161, -0.09432292612089259, 0.02200290539313725, 0.11348896357525577, 0.28271095042588457, 0.38053696498054546, 0.2363288718929251]",H1,hour,3,True,
124883,,,,,,,,,,H1,dow,3,,insufficient data
124879,-0.008928918789156096,0.001603042793415078,0.08897741832158859,0.03873236509066206,0.6107725360715827,-0.1515151515151515,-0.20102258167841144,False,"[0.15981021780909782, 0.12661835361947565, 0.2665614990390785, 0.27090887251761764, 0.23949929808142156, 0.24530074878630667, 0.22403747597693652, 0.05018017296604688, 0.060370755925688115, 0.2487876361306864]",H1,ret_1,6,True,
124877,-0.006034998015464214,0.032954101406295414,0.297812299807815,0.091488801861457,1.76688980215038,0.6484848484848483,0.007812299807814949,True,"[0.05388452914798236, 0.21157831518257572, -0.00889965564186742, 0.17734224855861638, 0.27043481742472664, 0.253573316248899, 0.2177210121716845, 0.10256987266757417, 0.2618665919282518, 0.35169682895579735]",H1,ret_3,6,True,
124874,-0.010761828176728928,0.00014293429847671884,0.3486955477258154,0.08834645414317485,1.812599741428884,0.6484848484848483,0.05869554772581537,True,"[-0.08664638052530373, 0.20585889324897874, 0.05257147433330528, 0.28987508007687435, 0.23499079042203852, 0.10822935853287352, 0.10041800128123177, 0.3294690478097223, 0.3948706654921121, 0.2620491672005117]",H1,ret_6,6,True,
124868,-0.0020384595196698135,0.47132972945686014,0.43821254104268287,0.1277597519725206,2.2390812255683543,0.9151515151515152,0.14821254104268283,True,"[-0.10530391607271483, 0.0655313526067109, 0.04175622647553427, 0.27899487425917, 0.176288139665252, 0.2159950348362289, 0.2699919910299531, 0.29936013453992094, 0.3167494193961741, 0.33290862496996804]",H1,ret_12,6,False,
124856,0.0010563886199794817,0.7089467926046755,0.2759867051097238,0.10264530434830668,1.3329477626054325,0.8424242424242423,-0.014013294890276251,False,"[0.011590581451225393, -0.14854156655454034, -0.0917436924309167, 0.27019782156014666, 0.15124309171005287, 0.280973890757649, 0.548649579495393, 0.29544930321960455, 0.2867665198237889, 0.28757728656094916]",H1,ret_24,6,False,
124880,0.0035512527297753547,0.20949835407368947,0.7629916720051252,0.1749228142728744,3.5783502904026463,0.7333333333333332,0.47299167200512515,True,"[-0.1769322549647655, 0.16106181934657282, 0.06473734785393871, 0.06951153106982695, 0.07670964125560462, 0.025984144778987774, 0.14606902626521506, 0.2847533632286998, 0.6539461883408068, 0.5860594170403597]",H1,intraday_ret,6,False,
124689,-0.007899118672939718,0.005282221122781147,0.08531478065602677,0.04773241072272162,0.6415920686400063,-0.07878787878787878,-0.20468521934397327,False,"[0.13894137460903094, 0.246077472130886, 0.1323546395059762, 0.29019647153167666, 0.2560666408368838, 0.2620154587765943, 0.1907836060314387, -0.012120458737669674, 0.16443660277488192, 0.2242561552650577]",H1,body_ratio,6,True,
124689,0.0026779322131140933,0.3443497427673737,0.1175202502205449,0.019893470062564415,1.0092870173879351,0.5636363636363636,-0.17247974977945513,False,"[0.08508059988772136, 0.20626573650870028, 0.11429935028475145, 0.04956452000962423, 0.14716807796772752, 0.3555024154589385, 0.17964068014116094, 0.2699999999999992, 0.2834830379340776, 0.20260085010826626]",H1,upper_wick,6,False,
124689,-0.00854627647142664,0.0025459276524357494,-0.17935167711272046,-0.06539715249534694,-1.5612654587131478,-0.32121212121212117,-0.4693516771127205,False,"[0.35328975860133194, 0.1970141952041067, 0.20319351992942583, 0.02175234581762858, 0.1554695645200091, 0.18369746551170948, 0.13562996230651908, 0.35663699783497693, 0.11214549246069823, 0.17393808148861148]",H1,lower_wick,6,True,
124689,-0.010783919000578148,0.000140085233906912,-0.15176148262513242,-0.02740883507168801,-1.222280657951573,-0.3939393939393939,-0.4417614826251325,False,"[0.2978346298821098, 0.10322239153099759, 0.21720426658112035, 0.33428663084449284, 0.13670222150934308, 0.20988773955576875, 0.22105326488047486, 0.1677953324244132, 0.058753809141940685, 0.14607314725697737]",H1,close_pos,6,True,
124785,-0.002646463426813887,0.34986387046679845,0.049962336725699,-0.0030877831592104887,0.31990195114028525,0.1515151515151515,-0.24003766327430104,False,"[0.2148737879637787, 0.26099695464016587, 0.05193765526083766, 0.22838275364641614, 0.12648170177034584, 0.13768891805737957, 0.23190575412726452, 0.2116403557977411, 0.16445904792434754, 0.2648361246894777]",H1,signed_vol,6,False,
124785,0.0010752011839022385,0.7040862603352792,-0.2696209632182054,-0.009510159090719464,-1.4587205215925,0.006060606060606061,-0.5596209632182054,False,"[0.4329201057777053, 0.19384596890527275, 0.07565109383764704, 0.11554015066517094, 0.1213558778748291, 0.14703718544638655, 0.12610274082385114, 0.3841686032534652, 0.13163006892130263, 0.16329914255949987]",H1,vol_z,6,False,
124880,0.002778198235665529,0.326217170065956,-0.4499463484945547,-0.06698020814025496,-1.4641441654603802,0.16363636363636364,-0.7399463484945548,True,"[0.09329115951313294, 0.14088885329916703, 0.3752922805893651, 0.2704836643177456, 0.2007463164638054, 0.1868409673286358, 0.2294626841768098, 0.43956998718770035, 0.31197950032030636, -0.3566551889814218]",H1,atr_pct,6,False,
124785,0.005861949727672506,0.03838439782745447,-0.2811290968827638,-0.023369131376221687,-1.0638947333964959,0.006060606060606061,-0.5711290968827638,False,"[0.24440019232310256, 0.26692178233691355, 0.0957039826909214, 0.14673986215739657, 0.17251462456927683, 0.26511380028850723, 0.14205401506651666, 0.31920105777706614, 0.275661163648021, -0.03672890455966124]",H1,atr_ratio,6,False,
121867,0.005109701672333162,0.07446229515467057,-0.04469270534175668,0.014492418921244456,-0.2989944413367579,-0.1515151515151515,-0.3346927053417567,False,"[0.27140887831295607, 0.1102330352014442, 0.1617979648777283, 0.10727742676622534, 0.24422745548535343, 0.23436648613162536, 0.25445556740789577, 0.23968570490727045, 0.08903257569541312, 0.2267161729711994]",H1,range_expansion,6,False,
124773,0.009395038283174085,0.0009044718383182769,-0.05339958326654903,0.022528191021823567,-0.24790025101207952,0.11515151515151514,-0.34339958326654907,False,"[0.36253806699791563, -0.05532018914803269, -0.03334214955518014, 0.19035906067163635, 0.19357108510979404, 0.5060310972188832, 0.34482808367396106, 0.08223691592530163, -0.008168630279716212, 0.3091384837313666]",H1,rv_ratio,6,True,
124880,-0.006184375170464097,0.028855424616884937,0.24930653427290278,0.06650001736576203,1.2699312637733315,0.7333333333333332,-0.040693465727097256,False,"[0.09759769378603461, 0.08214606021780982, 0.07504724535554083, 0.0038404868673924267, 0.06663757206918589, 0.1903547405509292, 0.33810858424087076, 0.3478090967328636, 0.34345451633568197, 0.3469042280589374]",H1,dist_vwap,6,True,
124868,-0.003236457298501777,0.25276978427683133,0.48100824857852187,0.12704040576483142,2.218254926964588,0.8909090909090909,0.19100824857852183,True,"[0.07300792824537493, -0.026441899575558533, -0.07765035637062406, 0.03916146083613502, 0.13350684712100563, 0.29324897893809615, 0.20654012493993176, 0.4018523264194769, 0.29500600624649675, 0.5540161768238968]",H1,dist_pdh,6,False,
124868,0.009730132021440631,0.0005852679499741701,0.415363177704812,0.1488146301162724,1.9562341589109369,0.8060606060606059,0.12536317770481198,True,"[-0.035178185312724805, 0.1434083446784658, -0.11293184912308835, -0.13407976934166346, 0.06618483222551476, 0.19699927925042132, 0.2206511292647754, 0.6498478417554273, 0.5171482341635296, 0.3801849923920872]",H1,dist_pdl,6,True,
124868,0.00033417971853895483,0.9059988872204395,0.03436373828782005,0.007720582150942137,0.19468921515195262,-0.2121212121212121,-0.25563626171218,False,"[0.24364939537118532, 0.2587579082245536, 0.24529350524545518, 0.2653817832559632, 0.15621604295215957, 0.1308496836710172, 0.02394201505686337, 0.08596940818451329, 0.20410827260350778, 0.2780131336590054]",H1,efficiency_ratio,6,False,
124880,-0.006213069463829253,0.028120848397700987,0.09345226393224706,0.02775600430671195,-0.34300005438810344,0.2142857142857143,-0.19654773606775297,False,"[0.19187105816398162, 0.2209947643979058, 0.21908290171510159, 0.18965093977752195, 0.11833684406170512, 0.19265369897959228, 0.20538617064294445, 0.2853233220962287]",H1,streak,6,True,
124880,0.0211334910156679,8.081305842524702e-14,0.1724415570460881,0.04887770846333201,0.6943709823340511,0.6848484848484848,-0.11755844295391193,False,"[0.1276769897990344, -0.07631155043016517, -0.13659043280182293, -0.15275028768699658, 0.03328280994735905, 0.10772289812965403, 0.48790425145348815, 0.6152301280872718, 0.6117509727626452, 0.3001185468451225]",H1,hour,6,True,
124880,,,,,,,,,,H1,dow,6,,insufficient data
124873,-0.006377020869781614,0.024229400070753995,0.1830429212043554,0.09321228973846514,0.8126610537134068,0.12727272727272726,-0.10695707879564464,False,"[0.3115190582959649, 0.33519019780571874, 0.4376119163930497, 0.48614639224793815, 0.3406534622582658, 0.5256258744136284, 0.3398854809001333, 0.20485705133338694, 0.31434611996476325, 0.49456197950032027]",H1,ret_1,12,True,
124871,-0.0023202114632630095,0.4122798829695282,0.31313701887374695,0.1272707491229822,1.211760090408497,0.7212121212121211,0.023137018873746917,True,"[0.22195467648942974, 0.3667606310562989, 0.1787907423720669, 0.33514775366381006, 0.46225995034836154, 0.4316417073756724, 0.4372010891326978, 0.39623768719468155, 0.42046448306238615, 0.5350916953631767]",H1,ret_3,12,False,
124868,0.004266701852740925,0.1316308202333103,0.6479146312164635,0.19422292523737097,2.2192953182788115,0.7575757575757575,0.3579146312164635,True,"[-0.07416353007127394, 0.37166653319452214, 0.25977576679746767, 0.4745691174115011, 0.373426763834388, 0.40055497717626326, 0.307369854236746, 0.4021462320813651, 0.6966941619284067, 0.5737511011451896]",H1,ret_6,12,False,
124862,0.02470874915302375,2.495802299511738e-18,1.3475894930727956,0.37607000266334556,4.115533028478361,0.9636363636363635,1.0575894930727956,True,"[-0.517221109954353, 0.1619413743392602, 0.1368797052699023, 0.3465785679961558, 0.3300232260131351, 0.5441894922312974, 0.4464576325484538, 0.6944489828608049, 0.8131651449623596, 0.8303683831184425]",H1,ret_12,12,True,
124850,0.003522267542568098,0.21329587729410907,0.42968602322787397,0.17009336054315444,1.14348351601434,0.6606060606060605,0.13968602322787393,True,"[0.16725350420504612, -0.17226431718061702, -0.033589106928313066, 0.6712470965158193, 0.38116459751702103, 0.4106607929515419, 0.7832438926712042, 0.5067945534641559, 0.4751565879054866, 0.5969395274329201]",H1,ret_24,12,False,
124874,0.023686015271683687,5.706354774872525e-17,1.4296933055733514,0.3369350672336997,4.347615959361131,0.7333333333333332,1.1396933055733514,True,"[-0.3447045163356826, 0.33553135260671163, 0.17865460078481654, 0.05891415759128773, 0.10544246015856448, 0.13157764074637543, 0.21349375400384302, 0.5119244013774324, 1.5096484343717476, 1.0849887892376688]",H1,intraday_ret,12,True,
124683,-0.006089037644022155,0.03154993164701177,-0.016004491138023935,0.040097717555622664,-0.06977845855566392,-0.01818181818181818,-0.30600449113802397,False,"[0.3512735584248956, 0.44140840551812727, 0.09272858517805638, 0.5269169072826438, 0.4870607375271151, 0.5223283458021607, 0.5290270313627959, 0.06701395572665955, 0.44803657362848837, 0.33526906728687167]",H1,body_ratio,12,True,
124683,0.0011619124103410842,0.6816057877392999,0.2156299623065185,-0.0020262514563524625,1.1823961501438063,0.49090909090909085,-0.07437003769348152,False,"[0.1796968481834956, 0.48632718524458673, 0.3152671265843106, 0.09278553095925489, 0.344787123572171, 0.6380272163620272, 0.3091946739391998, 0.4978152069297384, 0.5417356432467113, 0.3953268104900141]",H1,upper_wick,12,False,
124683,-0.0035536225233182175,0.20955407670327453,-0.10279573341887849,-0.05562692838330463,-0.517992323177402,-0.18787878787878787,-0.3927957334188785,False,"[0.5146066244285831, 0.5248403914019898, 0.4128232274623042, 0.2819449791466156, 0.16184056460020863, 0.18008662175168372, 0.37892043631697014, 0.5779587744626236, 0.3549951876804621, 0.4118108910097046]",H1,lower_wick,12,False,
124683,-0.006327101559053056,0.025474527572390607,-0.15796790607161432,-0.017513333970895356,-0.7140705556977118,-0.33333333333333326,-0.44796790607161435,False,"[0.49705750260646664, 0.3591690728264372, 0.279492300288738, 0.4754158312615265, 0.2952005133140844, 0.4723099743425259, 0.481665596919127, 0.3627350016041068, 0.23769366479550882, 0.3390895965348523]",H1,close_pos,12,True,
124779,-0.0006381650047666492,0.8216497346394167,0.12301009777207922,0.011712620137569074,0.4912936907001776,0.07878787878787878,-0.16698990222792082,False,"[0.4465924026286255, 0.31190575412726307, 0.313836351979482, 0.5382953999038311, 0.3101028619410822, 0.38568079519880205, 0.37566757493188097, 0.2068616765507291, 0.3370628305818247, 0.5696025004007047]",H1,signed_vol,12,False,
124779,0.012966141176228373,4.642748757416678e-06,0.015920019233849503,0.09749729481797006,0.0607521712265817,0.6969696969696969,-0.27407998076615053,False,"[0.41471149222631837, 0.2663327456323123, 0.0842226318320238, 0.15227760859112052, 0.2786464176951445, 0.3834655766610577, 0.44562429876582954, 0.7924835710851084, 0.5362309665010423, 0.43063151146016787]",H1,vol_z,12,True,
124874,-0.005020899534003788,0.07602105122930061,-0.9083912556053821,-0.14372257344214726,-1.528730072496726,-0.006060606060606061,-1.1983912556053822,True,"[0.17735746316463905, 0.30058300632657875, 0.6601361415872505, 0.6238364830237038, 0.5322431328581724, 0.531179626811884, 0.5829236066623963, 0.6818178906062305, 0.42645631456714866, -0.7310337924407431]",H1,atr_pct,12,False,
124779,-0.0033699676267546098,0.23388873555291098,-0.6700216380830255,-0.09631216141039656,-1.3813564440622428,-0.406060606060606,-0.9600216380830255,True,"[0.6042594967142161, 0.7788147138964596, 0.25547523641609327, 0.2499791633274562, 0.28038788267350556, 0.484645347439289, 0.3337241545119402, 0.5302484372495597, 0.33286263824330625, -0.06576214136880948]",H1,atr_ratio,12,False,
121861,0.008435949793269336,0.003230656056528154,0.036814996503080344,0.040643213764979216,0.1563454825617074,0.5636363636363636,-0.2531850034969197,False,"[0.4075473865594491, 0.12646561628097822, 0.2708132282947636, 0.3435499753815858, 0.47422780239619167, 0.42697603807648105, 0.5191490234695583, 0.5104800590841947, 0.3475307730182173, 0.44436238306252945]",H1,range_expansion,12,True,
124767,-0.0022588721239383703,0.42493998539342154,-0.7484042638454762,-0.10235326922487234,-1.8086492275323676,-0.13939393939393938,-1.0384042638454762,True,"[0.7824877775106197, 0.1949290694878584, -0.034797210644437075, 0.2875819507894528, 0.6649715476476736, 0.601191086886822, 0.5438278432315465, 0.3099110291760179, 0.39937244529934807, 0.03408351366514353]",H1,rv_ratio,12,False,
124874,0.011793616840014298,3.077230820918127e-05,0.6830509288917364,0.18449318103516785,2.406199497343493,0.8060606060606059,0.3930509288917363,True,"[0.04618834080717472, 0.296486746216065, 0.28311443901657685, 0.13090486867392706, 0.17725314326899966, 0.2548946904780977, 0.5004612427930808, 0.6652854969167936, 0.701611275726756, 0.7292392696989111]",H1,dist_vwap,12,True,
124862,0.008800048331615656,0.0018734206569479951,0.9452838952510618,0.2589553719225492,2.586053003627952,0.9272727272727272,0.6552838952510618,True,"[0.20298550492512193, -0.0650256287041484, -0.06018260451705847, 0.1782500400448494, 0.20934486625020005, 0.44175636713118716, 0.48349831811628924, 0.5537810347589295, 0.6940709594746127, 1.1482694001761837]",H1,dist_pdh,12,True,
124862,0.024720034573540394,2.4092574556602893e-18,1.049489869464242,0.3275455531027539,3.0374715023641428,0.8303030303030302,0.759489869464242,True,"[-0.2935765195803634, 0.4011989428159535, -0.05023386192535573, -0.05578327727054417, 0.21485263495114512, 0.3530169790164991, 0.48560067275348406, 1.2303628063431047, 0.7454677238507128, 0.7559133498838787]",H1,dist_pdl,12,True,
124862,0.005799784115038259,0.04042322739793287,0.07887242732441674,0.013122921450027983,0.2692454683160178,-0.18787878787878787,-0.2111275726755833,False,"[0.4262472971890768, 0.5288467083133099, 0.36206534796187984, 0.3692737609096004, 0.3550721038295165, 0.38950264296011505, 0.2217771904533066, 0.22990309146243937, 0.39897004645202644, 0.5051197245134935]",H1,efficiency_ratio,12,False,
124874,-0.003265434074300181,0.24853510228724401,0.3555627522842161,0.12487263569680809,0.1234520871269396,0.38095238095238104,0.06556275228421604,True,"[0.3114303511640586, 0.4273239528795808, 0.38923608957260863, 0.2723897199846563, 0.3194972118959097, 0.4042802474647621, 0.3339040172553239, 0.6669931034482747]",H1,streak,12,False,
124874,0.010965738270045716,0.00010658216230432303,0.25157464372071486,0.05260098829026348,1.0682040830559607,0.5393939393939393,-0.03842535627928517,False,"[-0.04880886934213048, -0.10774116785648774, -0.12064054669703796, 0.23471471835251353, 0.6012863108206261, 0.8284998183799502, 0.8907186335968004, 0.816229699086842, 0.5549231517509723, 0.20276577437858437]",H1,hour,12,True,
124874,,,,,,,,,,H1,dow,12,,insufficient data
